,Trade ID,Trade Time,Security,Bond Type,Bond Rating,Industry,Issuer,Notional ($),Price,Yield (%),Buy/Sell,Counterparty,Dealer,Execution Method,Trade Volume,Transaction Cost ($)
9032,109033,2024-01-07 16:02:00,US Corp Bond,IG,B,Technology,Citi,24605899,107.88,5.16,Buy,Wellington,Barclays,Voice,41393956,21439.78
9033,109034,2024-01-07 16:03:00,US Corp Bond,HY,A,Financials,JPMorgan,29262443,97.8,9.89,Buy,T. Rowe Price,Citi,Voice,42197743,62059.44
9034,109035,2024-01-07 16:04:00,US Corp Bond,IG,A,Energy,Goldman Sachs,32301248,99.21,4.54,Buy,T. Rowe Price,Morgan Stanley,RFQ,53839930,34496.59
9035,109036,2024-01-07 16:05:00,US Corp Bond,HY,A,Financials,Microsoft,9089510,92.45,11.13,Sell,Fidelity,Goldman Sachs,RFQ,12412302,1467.14
9036,109037,2024-01-07 16:06:00,US Corp Bond,IG,BBB,Utilities,Citi,99591113,96.21,3.15,Sell,Fidelity,Citi,RFQ,125140305,94061.96
9037,109038,2024-01-07 16:07:00,US Corp Bond,HY,A,Energy,Goldman Sachs,17083419,97.55,7.19,Sell,BlackRock,Goldman Sachs,Voice,35156910,50559.04
9038,109039,2024-01-07 16:08:00,US Corp Bond,HY,B,Healthcare,Citi,39897241,91.1,8.26,Sell,Morgan Stanley,Barclays,RFQ,98950908,97679.73
9039,109040,2024-01-07 16:09:00,US Corp Bond,IG,AAA,Utilities,Citi,85674967,96.77,4.45,Sell,Vanguard,Citi,RFQ,174234674,42356.14
9040,109041,2024-01-07 16:10:00,US Corp Bond,IG,BBB,Healthcare,Vanguard,23193523,108.42,5.41,Sell,T. Rowe Price,Citi,RFQ,29878118,7505.58
9041,109042,2024-01-07 16:11:00,US Corp Bond,IG,A,Energy,Goldman Sachs,94463518,105.18,3.35,Buy,T. Rowe Price,JP Morgan,RFQ,172869256,125939.24
9042,109043,2024-01-07 16:12:00,US Corp Bond,EM,AA,Financials,BlackRock,33693402,97.53,4.37,Sell,Vanguard,Goldman Sachs,RFQ,65559954,27255.78
9043,109044,2024-01-07 16:13:00,US Corp Bond,IG,A,Healthcare,JPMorgan,7269014,102.99,4.62,Sell,Vanguard,Goldman Sachs,Voice,15482318,14653.0
9044,109045,2024-01-07 16:14:00,US Corp Bond,IG,A,Technology,Citi,44133012,99.89,4.84,Sell,Wellington,Morgan Stanley,Voice,96455850,135767.89
9045,109046,2024-01-07 16:15:00,US Corp Bond,IG,AA,Consumer Goods,Amazon,79325364,105.66,5.12,Buy,Wellington,JP Morgan,RFQ,109210258,158614.82
9046,109047,2024-01-07 16:16:00,US Corp Bond,IG,AA,Financials,BlackRock,25555358,104.41,4.89,Sell,Fidelity,JP Morgan,RFQ,39822349,55341.27
9047,109048,2024-01-07 16:17:00,US Corp Bond,IG,A,Utilities,Tesla,50923707,97.84,5.54,Sell,T. Rowe Price,Morgan Stanley,Voice,94754112,48764.93
9048,109049,2024-01-07 16:18:00,US Corp Bond,EM,A,Utilities,BlackRock,43183495,98.63,5.95,Sell,Morgan Stanley,JP Morgan,RFQ,47781016,70108.9
9049,109050,2024-01-07 16:19:00,US Corp Bond,IG,A,Energy,Amazon,87644120,105.57,3.05,Sell,BlackRock,JP Morgan,RFQ,120749493,64139.94
9050,109051,2024-01-07 16:20:00,US Corp Bond,HY,AA,Utilities,JPMorgan,24967613,97.3,8.18,Buy,T. Rowe Price,Barclays,Voice,60917034,59481.35
9051,109052,2024-01-07 16:21:00,US Corp Bond,IG,AAA,Consumer Goods,Tesla,28874301,99.68,4.23,Buy,BlackRock,Citi,Voice,46203938,62226.72
9052,109053,2024-01-07 16:22:00,US Corp Bond,IG,CCC,Consumer Goods,Vanguard,97022016,102.17,5.25,Buy,Morgan Stanley,Morgan Stanley,RFQ,207998756,212612.28
9053,109054,2024-01-07 16:23:00,US Corp Bond,IG,B,Technology,Amazon,27826459,102.01,3.87,Sell,Vanguard,Barclays,RFQ,49008528,73277.35
9054,109055,2024-01-07 16:24:00,US Corp Bond,IG,A,Utilities,Tesla,6385662,96.87,3.05,Buy,Morgan Stanley,Barclays,RFQ,15956258,9397.89
9055,109056,2024-01-07 16:25:00,US Corp Bond,EM,CCC,Financials,Goldman Sachs,25108139,104.32,3.22,Buy,BlackRock,Barclays,RFQ,59306840,15847.82
9056,109057,2024-01-07 16:26:00,US Corp Bond,HY,BBB,Consumer Goods,JPMorgan,11855281,97.85,10.66,Buy,Wellington,JP Morgan,RFQ,17798044,7269.25
9057,109058,2024-01-07 16:27:00,US Corp Bond,IG,AAA,Financials,Goldman Sachs,22234884,101.9,5.75,Buy,Morgan Stanley,Morgan Stanley,RFQ,49443678,17690.56
9058,109059,2024-01-07 16:28:00,US Corp Bond,IG,AA,Technology,BlackRock,86021366,96.08,3.77,Buy,Fidelity,JP Morgan,Voice,161132037,219951.37
9059,109060,2024-01-07 16:29:00,US Corp Bond,IG,B,Energy,Vanguard,52783894,104.21,5.81,Sell,Wellington,JP Morgan,RFQ,80642529,60658.96
9060,109061,2024-01-07 16:30:00,US Corp Bond,EM,BBB,Consumer Goods,JPMorgan,11693713,107.59,5.63,Sell,Fidelity,Barclays,Voice,21299269,17509.48
9061,109062,2024-01-07 16:31:00,US Corp Bond,HY,BB,Consumer Goods,Vanguard,5461673,84.3,6.55,Sell,Fidelity,Goldman Sachs,RFQ,8557158,2927.92
9062,109063,2024-01-07 16:32:00,US Corp Bond,HY,BB,Consumer Goods,Citi,22607634,91.8,7.29,Sell,Morgan Stanley,Morgan Stanley,Voice,30589862,12235.51
9063,109064,2024-01-07 16:33:00,US Corp Bond,IG,A,Utilities,JPMorgan,55331881,105.1,3.36,Sell,Fidelity,Morgan Stanley,Voice,97089102,118394.92
9064,109065,2024-01-07 16:34:00,US Corp Bond,IG,AAA,Financials,Amazon,75159424,97.95,3.5,Sell,T. Rowe Price,Barclays,RFQ,127384874,134523.39
9065,109066,2024-01-07 16:35:00,US Corp Bond,IG,AA,Consumer Goods,Goldman Sachs,27662792,96.03,3.59,Buy,Vanguard,Barclays,RFQ,42619609,23908.5
9066,109067,2024-01-07 16:36:00,US Corp Bond,IG,AAA,Financials,BlackRock,21889969,107.81,5.42,Buy,Morgan Stanley,Citi,RFQ,43046124,52243.94
9067,109068,2024-01-07 16:37:00,US Corp Bond,IG,AA,Utilities,Tesla,39860230,107.7,3.96,Sell,BlackRock,Barclays,RFQ,51007499,8936.02
9068,109069,2024-01-07 16:38:00,US Corp Bond,IG,A,Healthcare,Microsoft,13029401,103.17,5.03,Sell,Vanguard,JP Morgan,RFQ,32086298,6383.3
9069,109070,2024-01-07 16:39:00,US Corp Bond,IG,AA,Healthcare,Microsoft,74546357,97.96,5.31,Sell,Wellington,Barclays,RFQ,104135992,23317.72
9070,109071,2024-01-07 16:40:00,US Corp Bond,HY,AA,Financials,Vanguard,37715513,95.44,11.54,Sell,Morgan Stanley,Morgan Stanley,RFQ,73836692,80103.04
9071,109072,2024-01-07 16:41:00,US Corp Bond,HY,A,Utilities,JPMorgan,23108848,95.65,10.38,Buy,BlackRock,Goldman Sachs,Voice,38418743,35891.31
9072,109073,2024-01-07 16:42:00,US Corp Bond,IG,A,Healthcare,JPMorgan,33336317,107.91,4.42,Buy,BlackRock,Goldman Sachs,RFQ,37127406,48506.07
9073,109074,2024-01-07 16:43:00,US Corp Bond,IG,A,Technology,Citi,55247401,101.36,3.4,Sell,Morgan Stanley,JP Morgan,RFQ,77212031,112425.58
9074,109075,2024-01-07 16:44:00,US Corp Bond,IG,A,Technology,Vanguard,22987620,95.86,5.45,Sell,Vanguard,Goldman Sachs,RFQ,43024646,24843.32
9075,109076,2024-01-07 16:45:00,US Corp Bond,HY,BBB,Healthcare,Tesla,37327026,95.76,10.2,Sell,T. Rowe Price,Barclays,RFQ,59303522,58133.51
9076,109077,2024-01-07 16:46:00,US Corp Bond,HY,B,Energy,BlackRock,2414070,80.22,8.71,Sell,BlackRock,Goldman Sachs,RFQ,5482097,7228.72
9077,109078,2024-01-07 16:47:00,US Corp Bond,HY,AA,Financials,JPMorgan,17027538,99.75,8.61,Sell,Morgan Stanley,Barclays,RFQ,34772810,14830.2
9078,109079,2024-01-07 16:48:00,US Corp Bond,HY,AAA,Healthcare,Microsoft,11075329,98.38,10.75,Sell,Morgan Stanley,Citi,Voice,14611581,3416.89
9079,109080,2024-01-07 16:49:00,US Corp Bond,IG,BB,Financials,JPMorgan,74080317,108.29,4.13,Buy,T. Rowe Price,Morgan Stanley,RFQ,178482978,263432.87
9080,109081,2024-01-07 16:50:00,US Corp Bond,IG,A,Utilities,Vanguard,72643870,98.05,4.49,Buy,Fidelity,JP Morgan,RFQ,104458973,141988.36
9081,109082,2024-01-07 16:51:00,US Corp Bond,IG,BBB,Healthcare,Vanguard,5494372,96.56,3.56,Buy,Morgan Stanley,Citi,RFQ,6510963,6211.67
9082,109083,2024-01-07 16:52:00,US Corp Bond,IG,AA,Technology,JPMorgan,71399157,106.77,5.02,Buy,BlackRock,Goldman Sachs,Voice,127127554,14544.95
9083,109084,2024-01-07 16:53:00,US Corp Bond,HY,BB,Utilities,JPMorgan,22463250,81.08,10.13,Sell,Fidelity,JP Morgan,RFQ,38478487,16033.32
9084,109085,2024-01-07 16:54:00,US Corp Bond,IG,B,Energy,Citi,9739819,108.05,5.09,Buy,BlackRock,Barclays,Voice,17409677,18696.82
9085,109086,2024-01-07 16:55:00,US Corp Bond,IG,BBB,Financials,JPMorgan,97324045,99.7,5.87,Buy,Vanguard,Citi,RFQ,116903055,70609.84
9086,109087,2024-01-07 16:56:00,US Corp Bond,IG,AA,Energy,Goldman Sachs,20327606,103.42,5.92,Sell,Vanguard,Morgan Stanley,Voice,30806873,27616.08
9087,109088,2024-01-07 16:57:00,US Corp Bond,EM,BB,Technology,JPMorgan,30150157,95.64,5.09,Buy,BlackRock,Morgan Stanley,Voice,72074867,12818.77
9088,109089,2024-01-07 16:58:00,US Corp Bond,IG,BBB,Consumer Goods,BlackRock,22597194,107.7,5.24,Buy,Wellington,Citi,RFQ,50031343,43433.0
9089,109090,2024-01-07 16:59:00,US Corp Bond,HY,BBB,Consumer Goods,BlackRock,23443280,80.53,10.91,Buy,Wellington,Citi,RFQ,30636749,9222.0
9090,109091,2024-01-07 17:00:00,US Corp Bond,IG,AAA,Financials,Amazon,92847187,96.72,3.14,Sell,Wellington,Citi,RFQ,139588278,34574.73
9091,109092,2024-01-07 17:01:00,US Corp Bond,IG,BBB,Utilities,Citi,37394945,102.27,5.58,Sell,BlackRock,Goldman Sachs,RFQ,80247103,62991.74
9092,109093,2024-01-07 17:02:00,US Corp Bond,IG,AA,Technology,Tesla,47008990,106.17,5.06,Sell,Morgan Stanley,Morgan Stanley,Voice,108173221,88532.23
9093,109094,2024-01-07 17:03:00,US Corp Bond,HY,AA,Financials,Vanguard,45113128,82.63,8.61,Sell,Fidelity,Morgan Stanley,Voice,58485714,79608.24
9094,109095,2024-01-07 17:04:00,US Corp Bond,IG,A,Utilities,Tesla,73626783,98.5,3.0,Buy,Morgan Stanley,Goldman Sachs,RFQ,142486630,211454.08
9095,109096,2024-01-07 17:05:00,US Corp Bond,HY,AA,Financials,JPMorgan,23906542,82.58,9.65,Sell,T. Rowe Price,JP Morgan,Voice,40990956,10334.98
9096,109097,2024-01-07 17:06:00,US Corp Bond,IG,BBB,Financials,Vanguard,38020808,107.17,3.8,Sell,BlackRock,Morgan Stanley,RFQ,67680872,36685.21
9097,109098,2024-01-07 17:07:00,US Corp Bond,IG,BBB,Energy,JPMorgan,18536766,106.21,4.33,Sell,T. Rowe Price,JP Morgan,RFQ,40968312,46301.8
9098,109099,2024-01-07 17:08:00,US Corp Bond,EM,AA,Healthcare,Vanguard,16635881,99.05,4.35,Buy,T. Rowe Price,JP Morgan,Voice,32115318,32776.14
9099,109100,2024-01-07 17:09:00,US Corp Bond,IG,BBB,Technology,Citi,85652276,98.83,3.11,Buy,Morgan Stanley,JP Morgan,RFQ,161024939,34336.13
9100,109101,2024-01-07 17:10:00,US Corp Bond,IG,B,Energy,Amazon,59053556,108.6,5.56,Buy,T. Rowe Price,Morgan Stanley,RFQ,96390091,17571.4
9101,109102,2024-01-07 17:11:00,US Corp Bond,HY,AA,Utilities,Goldman Sachs,21626361,92.02,10.04,Buy,Vanguard,Barclays,Voice,33565602,22846.79
9102,109103,2024-01-07 17:12:00,US Corp Bond,IG,A,Healthcare,Microsoft,70180779,98.37,5.86,Sell,Fidelity,JP Morgan,RFQ,148865498,118422.22
9103,109104,2024-01-07 17:13:00,US Corp Bond,HY,A,Financials,Amazon,15541580,80.75,9.92,Buy,BlackRock,Barclays,RFQ,37003151,33347.38
9104,109105,2024-01-07 17:14:00,US Corp Bond,IG,A,Consumer Goods,Goldman Sachs,7861091,95.99,3.82,Sell,Fidelity,Goldman Sachs,Voice,8927825,8874.23
9105,109106,2024-01-07 17:15:00,US Corp Bond,IG,AA,Energy,Goldman Sachs,35144918,98.7,4.92,Buy,Wellington,Barclays,RFQ,62086297,48095.23
9106,109107,2024-01-07 17:16:00,US Corp Bond,IG,A,Technology,Amazon,62051485,105.8,5.78,Sell,Wellington,Barclays,Voice,117508877,129876.62
9107,109108,2024-01-07 17:17:00,US Corp Bond,HY,AAA,Technology,Citi,27687717,94.18,6.35,Buy,Vanguard,Citi,RFQ,41452970,10943.8
9108,109109,2024-01-07 17:18:00,US Corp Bond,IG,CCC,Healthcare,Amazon,83604054,109.48,3.5,Buy,BlackRock,JP Morgan,RFQ,102281001,116457.96
9109,109110,2024-01-07 17:19:00,US Corp Bond,HY,BBB,Energy,Tesla,37181610,97.07,11.07,Buy,Wellington,Morgan Stanley,Voice,49666177,48025.25
9110,109111,2024-01-07 17:20:00,US Corp Bond,EM,A,Financials,Vanguard,5194549,97.25,3.33,Buy,Fidelity,Citi,Voice,10856584,1226.58
9111,109112,2024-01-07 17:21:00,US Corp Bond,IG,A,Healthcare,Tesla,99839395,97.65,5.19,Sell,Fidelity,Barclays,RFQ,140378533,106721.33
9112,109113,2024-01-07 17:22:00,US Corp Bond,IG,A,Utilities,Microsoft,43723923,102.33,3.6,Buy,Vanguard,Goldman Sachs,RFQ,72432744,42893.07
9113,109114,2024-01-07 17:23:00,US Corp Bond,IG,A,Technology,Vanguard,12377979,109.06,5.24,Sell,T. Rowe Price,Morgan Stanley,RFQ,13889778,6318.58
9114,109115,2024-01-07 17:24:00,US Corp Bond,IG,A,Utilities,Microsoft,72045024,108.5,3.4,Sell,Wellington,Goldman Sachs,Voice,96414383,17083.25
9115,109116,2024-01-07 17:25:00,US Corp Bond,IG,A,Energy,Microsoft,99535840,97.75,5.29,Buy,Morgan Stanley,Barclays,RFQ,223248395,327788.69
9116,109117,2024-01-07 17:26:00,US Corp Bond,HY,AA,Consumer Goods,JPMorgan,38766246,98.12,9.45,Buy,Wellington,Goldman Sachs,RFQ,71216791,35015.19
9117,109118,2024-01-07 17:27:00,US Corp Bond,EM,AA,Utilities,Microsoft,45573787,106.29,5.52,Buy,Vanguard,Citi,RFQ,56374269,41801.28
9118,109119,2024-01-07 17:28:00,US Corp Bond,EM,A,Financials,Goldman Sachs,5220140,97.48,4.56,Buy,Wellington,Goldman Sachs,RFQ,6347751,1472.08
9119,109120,2024-01-07 17:29:00,US Corp Bond,HY,BB,Technology,Goldman Sachs,27667730,86.89,8.21,Sell,BlackRock,Citi,RFQ,66102459,80356.64
9120,109121,2024-01-07 17:30:00,US Corp Bond,HY,AA,Energy,Vanguard,47880349,85.85,7.45,Sell,Vanguard,JP Morgan,Voice,77577796,10333.52
9121,109122,2024-01-07 17:31:00,US Corp Bond,IG,AAA,Consumer Goods,Tesla,43347927,96.12,3.9,Buy,Morgan Stanley,Morgan Stanley,RFQ,94211833,87239.17
9122,109123,2024-01-07 17:32:00,US Corp Bond,HY,AA,Technology,Tesla,28877907,89.83,10.16,Sell,Fidelity,Goldman Sachs,RFQ,49420359,24079.68
9123,109124,2024-01-07 17:33:00,US Corp Bond,HY,CCC,Consumer Goods,BlackRock,34338390,88.64,10.86,Buy,Wellington,Citi,RFQ,43728720,25516.28
9124,109125,2024-01-07 17:34:00,US Corp Bond,IG,BB,Technology,Goldman Sachs,74983024,95.49,5.19,Sell,T. Rowe Price,Barclays,Voice,137622042,114903.35
9125,109126,2024-01-07 17:35:00,US Corp Bond,EM,A,Healthcare,Goldman Sachs,3602591,109.49,3.17,Buy,Fidelity,Barclays,Voice,4463878,3376.56
9126,109127,2024-01-07 17:36:00,US Corp Bond,IG,B,Healthcare,Tesla,53075217,102.29,5.78,Sell,Vanguard,Citi,RFQ,122515493,82719.18
9127,109128,2024-01-07 17:37:00,US Corp Bond,HY,A,Healthcare,Goldman Sachs,7306675,88.07,5.27,Buy,Fidelity,Morgan Stanley,RFQ,8541184,8344.8
9128,109129,2024-01-07 17:38:00,US Corp Bond,HY,CCC,Energy,Tesla,13485465,98.75,8.46,Buy,T. Rowe Price,JP Morgan,RFQ,28050665,24341.04
9129,109130,2024-01-07 17:39:00,US Corp Bond,EM,AA,Healthcare,BlackRock,49018381,104.29,3.07,Buy,T. Rowe Price,JP Morgan,RFQ,121000352,68186.73
9130,109131,2024-01-07 17:40:00,US Corp Bond,IG,AA,Energy,Vanguard,17325216,99.55,4.44,Buy,T. Rowe Price,Morgan Stanley,RFQ,40542343,14757.3
9131,109132,2024-01-07 17:41:00,US Corp Bond,HY,BBB,Financials,Microsoft,28483296,92.81,8.33,Sell,T. Rowe Price,Goldman Sachs,RFQ,67474045,21486.99
9132,109133,2024-01-07 17:42:00,US Corp Bond,IG,A,Healthcare,Vanguard,73736632,99.5,4.67,Buy,BlackRock,Citi,RFQ,107493680,16271.28
9133,109134,2024-01-07 17:43:00,US Corp Bond,IG,BBB,Energy,BlackRock,56360911,109.27,3.81,Buy,T. Rowe Price,JP Morgan,RFQ,98892318,71505.29
9134,109135,2024-01-07 17:44:00,US Corp Bond,HY,A,Technology,Goldman Sachs,28129467,93.47,11.49,Sell,Vanguard,Morgan Stanley,RFQ,40057939,13806.19
9135,109136,2024-01-07 17:45:00,US Corp Bond,IG,BBB,Energy,Amazon,97204448,96.72,3.03,Sell,Vanguard,JP Morgan,RFQ,200620184,267838.79
9136,109137,2024-01-07 17:46:00,US Corp Bond,HY,AA,Utilities,JPMorgan,21318300,83.78,5.07,Buy,Wellington,JP Morgan,RFQ,43013890,29744.21
9137,109138,2024-01-07 17:47:00,US Corp Bond,IG,AAA,Energy,Goldman Sachs,25786670,104.13,5.43,Sell,Vanguard,Goldman Sachs,RFQ,39065701,38172.09
9138,109139,2024-01-07 17:48:00,US Corp Bond,IG,B,Utilities,Microsoft,88634597,105.76,3.07,Sell,BlackRock,JP Morgan,RFQ,148328871,79575.53
9139,109140,2024-01-07 17:49:00,US Corp Bond,HY,BB,Technology,Tesla,8817527,99.04,9.19,Buy,Wellington,Citi,RFQ,14395238,6665.77
9140,109141,2024-01-07 17:50:00,US Corp Bond,IG,CCC,Energy,Citi,69288560,102.91,5.78,Buy,BlackRock,Morgan Stanley,Voice,143883221,178810.31
9141,109142,2024-01-07 17:51:00,US Corp Bond,IG,BBB,Technology,Microsoft,95044005,95.47,4.98,Buy,Morgan Stanley,Goldman Sachs,Voice,107045009,66053.6
9142,109143,2024-01-07 17:52:00,US Corp Bond,EM,BBB,Utilities,JPMorgan,28375020,107.13,4.18,Buy,Wellington,Goldman Sachs,Voice,67969698,15870.76
9143,109144,2024-01-07 17:53:00,US Corp Bond,IG,A,Consumer Goods,BlackRock,65226174,102.65,5.65,Buy,Vanguard,Morgan Stanley,RFQ,84638477,46795.07
9144,109145,2024-01-07 17:54:00,US Corp Bond,HY,AA,Healthcare,Vanguard,13929653,89.98,10.4,Sell,Vanguard,Citi,RFQ,21468031,5723.8
9145,109146,2024-01-07 17:55:00,US Corp Bond,IG,AA,Utilities,Vanguard,81223657,97.89,4.26,Sell,Vanguard,JP Morgan,RFQ,94689515,70886.27
9146,109147,2024-01-07 17:56:00,US Corp Bond,IG,AA,Financials,Amazon,24991677,104.93,5.11,Buy,Morgan Stanley,JP Morgan,RFQ,42856590,21843.26
9147,109148,2024-01-07 17:57:00,US Corp Bond,IG,BB,Energy,Goldman Sachs,59336026,96.16,5.43,Buy,BlackRock,Citi,RFQ,126531488,157966.31
9148,109149,2024-01-07 17:58:00,US Corp Bond,IG,AA,Technology,Vanguard,25639873,108.04,5.45,Buy,Vanguard,Barclays,RFQ,56360149,10791.78
9149,109150,2024-01-07 17:59:00,US Corp Bond,IG,B,Healthcare,Microsoft,33391027,106.86,5.92,Buy,T. Rowe Price,Morgan Stanley,RFQ,53643382,79299.75
9150,109151,2024-01-07 18:00:00,US Corp Bond,IG,A,Energy,Goldman Sachs,45180558,99.59,5.4,Sell,Fidelity,Citi,Voice,73858339,89643.96
9151,109152,2024-01-07 18:01:00,US Corp Bond,IG,BBB,Healthcare,Amazon,13872316,108.25,4.66,Sell,T. Rowe Price,JP Morgan,RFQ,21856491,22578.4
9152,109153,2024-01-07 18:02:00,US Corp Bond,IG,AA,Consumer Goods,Amazon,23854568,108.28,5.41,Buy,Vanguard,Morgan Stanley,RFQ,33579067,5851.58
9153,109154,2024-01-07 18:03:00,US Corp Bond,IG,AA,Energy,Tesla,27118490,107.57,3.91,Sell,Wellington,Morgan Stanley,RFQ,56958530,83829.65
9154,109155,2024-01-07 18:04:00,US Corp Bond,IG,CCC,Technology,Tesla,33499830,99.61,3.74,Sell,Wellington,JP Morgan,RFQ,78758356,91786.6
9155,109156,2024-01-07 18:05:00,US Corp Bond,IG,AA,Consumer Goods,BlackRock,68705664,104.84,3.89,Buy,Fidelity,Citi,RFQ,114688176,83968.3
9156,109157,2024-01-07 18:06:00,US Corp Bond,EM,AA,Energy,Citi,10858275,101.77,4.63,Buy,Morgan Stanley,Barclays,RFQ,22895336,28853.63
9157,109158,2024-01-07 18:07:00,US Corp Bond,HY,AA,Healthcare,Tesla,37252463,85.44,7.4,Sell,Wellington,Morgan Stanley,RFQ,66482568,38145.19
9158,109159,2024-01-07 18:08:00,US Corp Bond,HY,AA,Consumer Goods,Goldman Sachs,15407507,85.89,6.74,Sell,Morgan Stanley,Morgan Stanley,Voice,19715025,13244.71
9159,109160,2024-01-07 18:09:00,US Corp Bond,IG,AA,Technology,Vanguard,49000029,95.06,4.45,Sell,Morgan Stanley,Morgan Stanley,RFQ,89009668,92622.7
9160,109161,2024-01-07 18:10:00,US Corp Bond,EM,BBB,Energy,Tesla,31064012,95.15,4.73,Sell,Fidelity,Citi,Voice,45786782,63696.67
9161,109162,2024-01-07 18:11:00,US Corp Bond,HY,A,Healthcare,Tesla,37483073,93.05,10.36,Buy,Wellington,Morgan Stanley,Voice,76349522,105911.76
9162,109163,2024-01-07 18:12:00,US Corp Bond,HY,A,Healthcare,Goldman Sachs,19140570,84.97,8.57,Sell,T. Rowe Price,JP Morgan,Voice,33091645,14250.59
9163,109164,2024-01-07 18:13:00,US Corp Bond,IG,AA,Utilities,Amazon,26487190,98.44,3.32,Buy,Vanguard,JP Morgan,RFQ,54247154,54181.73
9164,109165,2024-01-07 18:14:00,US Corp Bond,EM,BB,Consumer Goods,Tesla,29640473,103.16,4.84,Sell,T. Rowe Price,Goldman Sachs,RFQ,52575115,70351.31
9165,109166,2024-01-07 18:15:00,US Corp Bond,HY,BBB,Energy,Vanguard,20911645,87.53,6.45,Sell,T. Rowe Price,Morgan Stanley,RFQ,45288592,11110.94
9166,109167,2024-01-07 18:16:00,US Corp Bond,HY,AAA,Utilities,Citi,9743186,95.08,6.31,Buy,T. Rowe Price,Barclays,RFQ,24320431,8756.25
9167,109168,2024-01-07 18:17:00,US Corp Bond,IG,A,Healthcare,Vanguard,45352422,96.77,4.53,Buy,Morgan Stanley,Goldman Sachs,Voice,104508473,125486.84
9168,109169,2024-01-07 18:18:00,US Corp Bond,IG,AAA,Consumer Goods,Amazon,58478959,105.88,3.12,Sell,Morgan Stanley,Morgan Stanley,Voice,122225980,108437.03
9169,109170,2024-01-07 18:19:00,US Corp Bond,IG,BBB,Financials,Citi,69156368,102.74,5.86,Sell,Wellington,Morgan Stanley,RFQ,99826817,17869.03
9170,109171,2024-01-07 18:20:00,US Corp Bond,IG,BBB,Healthcare,Vanguard,40798715,99.63,5.57,Buy,Wellington,Citi,RFQ,77418747,65680.76
9171,109172,2024-01-07 18:21:00,US Corp Bond,HY,B,Consumer Goods,Microsoft,30606187,91.75,7.31,Sell,T. Rowe Price,Citi,Voice,60807509,84527.15
9172,109173,2024-01-07 18:22:00,US Corp Bond,IG,AA,Financials,Microsoft,50748374,102.67,5.65,Buy,Fidelity,JP Morgan,RFQ,107862058,38406.1
9173,109174,2024-01-07 18:23:00,US Corp Bond,IG,A,Consumer Goods,Amazon,81037479,101.06,4.31,Buy,BlackRock,Goldman Sachs,RFQ,111111829,21757.76
9174,109175,2024-01-07 18:24:00,US Corp Bond,IG,AA,Healthcare,Vanguard,94656251,103.0,4.37,Sell,T. Rowe Price,Goldman Sachs,RFQ,172621839,245987.77
9175,109176,2024-01-07 18:25:00,US Corp Bond,IG,A,Financials,JPMorgan,65745393,109.31,5.05,Sell,T. Rowe Price,Goldman Sachs,Voice,114885849,72581.24
9176,109177,2024-01-07 18:26:00,US Corp Bond,IG,A,Consumer Goods,Amazon,32175948,96.04,3.97,Buy,BlackRock,JP Morgan,Voice,47227555,56050.72
9177,109178,2024-01-07 18:27:00,US Corp Bond,HY,AAA,Energy,Vanguard,38516672,80.61,5.74,Buy,BlackRock,Barclays,Voice,71431477,67784.28
9178,109179,2024-01-07 18:28:00,US Corp Bond,IG,BBB,Financials,Amazon,64991785,96.89,3.64,Buy,Morgan Stanley,Barclays,Voice,154204594,55848.76
9179,109180,2024-01-07 18:29:00,US Corp Bond,IG,A,Consumer Goods,Amazon,66472713,98.1,5.88,Buy,Fidelity,Barclays,Voice,144689826,55318.82
9180,109181,2024-01-07 18:30:00,US Corp Bond,IG,BB,Energy,JPMorgan,84010598,109.69,5.78,Buy,BlackRock,Goldman Sachs,RFQ,158026938,180107.96
9181,109182,2024-01-07 18:31:00,US Corp Bond,IG,AA,Financials,Vanguard,28563622,107.15,4.04,Buy,T. Rowe Price,Morgan Stanley,RFQ,60600279,59890.65
9182,109183,2024-01-07 18:32:00,US Corp Bond,IG,B,Consumer Goods,Amazon,47085043,100.28,4.98,Sell,Wellington,Goldman Sachs,RFQ,103796128,12546.14
9183,109184,2024-01-07 18:33:00,US Corp Bond,HY,CCC,Healthcare,Amazon,11123739,99.29,7.25,Sell,T. Rowe Price,Morgan Stanley,Voice,23494887,18638.74
9184,109185,2024-01-07 18:34:00,US Corp Bond,HY,B,Financials,Vanguard,30165948,93.53,11.56,Buy,Morgan Stanley,Citi,RFQ,69529153,96390.98
9185,109186,2024-01-07 18:35:00,US Corp Bond,HY,BBB,Financials,Goldman Sachs,1850401,83.57,9.19,Sell,Morgan Stanley,JP Morgan,RFQ,4048275,3422.82
9186,109187,2024-01-07 18:36:00,US Corp Bond,HY,BB,Energy,Citi,3988468,80.08,5.75,Buy,T. Rowe Price,Barclays,Voice,9009367,1253.69
9187,109188,2024-01-07 18:37:00,US Corp Bond,IG,A,Utilities,Vanguard,7056210,95.51,4.53,Buy,Wellington,Goldman Sachs,RFQ,12890078,10119.32
9188,109189,2024-01-07 18:38:00,US Corp Bond,EM,AA,Utilities,Tesla,20437711,102.52,3.31,Buy,Fidelity,Goldman Sachs,RFQ,36874649,6023.2
9189,109190,2024-01-07 18:39:00,US Corp Bond,HY,BBB,Consumer Goods,Vanguard,16897289,95.1,11.85,Sell,Fidelity,Citi,RFQ,27060123,19860.41
